ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-06-04,54429.34473618551,58814.09269303228,60830.532492302205,54429.34473618551,54429.34473618551,5399.143721670981,5399.143721670981,5399.143721670981,-24.182602120516965,-24.182602120516965,-24.182602120516965,5423.326323791499,5423.326323791499,5423.326323791499,0.0,0.0,0.0,59828.48845785649
2023-06-05,54385.86778914365,58760.503971846476,60799.441607533285,54385.86778914365,54385.86778914365,5371.8824744146605,5371.8824744146605,5371.8824744146605,10.731309442168032,10.731309442168032,10.731309442168032,5361.151164972493,5361.151164972493,5361.151164972493,0.0,0.0,0.0,59757.750263558315
2023-06-06,54342.39084210179,58504.12207874052,60641.71963576394,54342.39084210179,54342.39084210179,5241.076840696894,5241.076840696894,5241.076840696894,-48.75816722811624,-48.75816722811624,-48.75816722811624,5289.83500792501,5289.83500792501,5289.83500792501,0.0,0.0,0.0,59583.467682798684
2023-06-07,54298.91389505992,58450.67571285718,60583.57194886405,54298.91389505992,54298.91389505992,5192.748760862265,5192.748760862265,5192.748760862265,-18.203478270339602,-18.203478270339602,-18.203478270339602,5210.9522391326045,5210.9522391326045,5210.9522391326045,0.0,0.0,0.0,59491.66265592219
2023-06-08,54255.43694801806,58370.38974027389,60472.10497366125,54255.43694801806,54255.43694801806,5130.317511964584,5130.317511964584,5130.317511964584,4.010633200104703,4.010633200104703,4.010633200104703,5126.30687876448,5126.30687876448,5126.30687876448,0.0,0.0,0.0,59385.75445998264
2023-06-09,54211.96000097621,58268.403292774296,60295.72554240405,54211.96000097621,54211.96000097621,5123.161434210146,5123.161434210146,5123.161434210146,85.27190026772978,85.27190026772978,85.27190026772978,5037.889533942416,5037.889533942416,5037.889533942416,0.0,0.0,0.0,59335.12143518635
2023-06-10,54168.48305393434,58172.14100821724,60088.45742211452,54168.48305393434,54168.48305393434,4938.959037756499,4938.959037756499,4938.959037756499,-8.86959529081081,-8.86959529081081,-8.86959529081081,4947.82863304731,4947.82863304731,4947.82863304731,0.0,0.0,0.0,59107.442091690835
2023-06-11,54125.00610689248,57956.679794751355,59957.54621967179,54125.00610689248,54125.00610689248,4834.154602664795,4834.154602664795,4834.154602664795,-24.182602120615012,-24.182602120615012,-24.182602120615012,4858.33720478541,4858.33720478541,4858.33720478541,0.0,0.0,0.0,58959.16070955727
2023-06-12,54081.52915985062,57828.34617423505,59956.9332228482,54081.52915985062,54081.52915985062,4782.387909239154,4782.387909239154,4782.387909239154,10.731309442039898,10.731309442039898,10.731309442039898,4771.656599797115,4771.656599797115,4771.656599797115,0.0,0.0,0.0,58863.91706908977
2023-06-13,54038.05221280876,57685.41958989805,59749.10518417374,54038.05221280876,54038.05221280876,4641.240481347416,4641.240481347416,4641.240481347416,-48.75816722817772,-48.75816722817772,-48.75816722817772,4689.9986485755935,4689.9986485755935,4689.9986485755935,0.0,0.0,0.0,58679.292694156175
2023-06-14,53994.57526576689,57598.26239590265,59681.529475544325,53994.57526576689,53994.57526576689,4597.28432618056,4597.28432618056,4597.28432618056,-18.203478270304476,-18.203478270304476,-18.203478270304476,4615.487804450865,4615.487804450865,4615.487804450865,0.0,0.0,0.0,58591.859591947454
2023-06-15,53951.09831872503,57530.430773858214,59518.37981040541,53951.09831872503,53951.09831872503,4554.115465804998,4554.115465804998,4554.115465804998,4.01063320013366,4.01063320013366,4.01063320013366,4550.104832604864,4550.104832604864,4550.104832604864,0.0,0.0,0.0,58505.21378453003
2023-06-16,53907.62137168318,57443.82511698949,59552.11940966682,53907.62137168318,53907.62137168318,4580.905475230478,4580.905475230478,4580.905475230478,85.27190026779041,85.27190026779041,85.27190026779041,4495.633574962688,4495.633574962688,4495.633574962688,0.0,0.0,0.0,58488.52684691366
2023-06-17,53864.14442464131,57294.366380699,59319.84193717056,53864.14442464131,53864.14442464131,4444.742651742471,4444.742651742471,4444.742651742471,-8.869595290993106,-8.869595290993106,-8.869595290993106,4453.612247033464,4453.612247033464,4453.612247033464,0.0,0.0,0.0,58308.88707638378
2023-06-18,53820.66747759945,57208.07478160707,59227.175729402035,53820.66747759945,53820.66747759945,4401.108006091401,4401.108006091401,4401.108006091401,-24.182602120646244,-24.182602120646244,-24.182602120646244,4425.290608212046,4425.290608212046,4425.290608212046,0.0,0.0,0.0,58221.77548369085
2023-06-19,53777.190530557586,57177.70460730052,59197.5278476095,53777.190530557586,53777.190530557586,4422.325504212465,4422.325504212465,4422.325504212465,10.731309442255137,10.731309442255137,10.731309442255137,4411.59419477021,4411.59419477021,4411.59419477021,0.0,0.0,0.0,58199.51603477005
2023-06-20,53733.71358351572,57098.136574988595,59103.059426829954,53733.71358351572,53733.71358351572,4364.338451655533,4364.338451655533,4364.338451655533,-48.7581672282392,-48.7581672282392,-48.7581672282392,4413.096618883772,4413.096618883772,4413.096618883772,0.0,0.0,0.0,58098.05203517125
2023-06-21,53690.23663647386,57047.34019327102,59085.27380334315,53690.23663647386,53690.23663647386,4411.797244388855,4411.797244388855,4411.797244388855,-18.20347827031186,-18.20347827031186,-18.20347827031186,4430.000722659167,4430.000722659167,4430.000722659167,0.0,0.0,0.0,58102.03388086272
2023-06-22,53646.759689432,57086.457626315336,59079.12385070496,53646.759689432,53646.759689432,4466.139772352392,4466.139772352392,4466.139772352392,4.010633199865631,4.010633199865631,4.010633199865631,4462.1291391525265,4462.1291391525265,4462.1291391525265,0.0,0.0,0.0,58112.89946178439
2023-06-23,53603.28274239015,57173.874855631475,59232.861895186485,53603.28274239015,53603.28274239015,4594.196459673223,4594.196459673223,4594.196459673223,85.27190026786263,85.27190026786263,85.27190026786263,4508.924559405361,4508.924559405361,4508.924559405361,0.0,0.0,0.0,58197.47920206337
2023-06-24,53559.80579534828,57051.053825592324,59168.30649451067,53559.80579534828,53559.80579534828,4560.590147287894,4560.590147287894,4560.590147287894,-8.869595291003831,-8.869595291003831,-8.869595291003831,4569.459742578898,4569.459742578898,4569.459742578898,0.0,0.0,0.0,58120.39594263617
2023-06-25,53516.32884830642,57083.95470578852,59158.80566034998,53516.32884830642,53516.32884830642,4618.274440563556,4618.274440563556,4618.274440563556,-24.18260212067748,-24.18260212067748,-24.18260212067748,4642.457042684233,4642.457042684233,4642.457042684233,0.0,0.0,0.0,58134.60328886997
2023-06-26,53472.85190126455,57185.07363190172,59280.11641050832,53472.85190126455,53472.85190126455,4737.048276979568,4737.048276979568,4737.048276979568,10.731309442274078,10.731309442274078,10.731309442274078,4726.316967537295,4726.316967537295,4726.316967537295,0.0,0.0,0.0,58209.90017824412
2023-06-27,53509.769119891644,57243.36871401248,59283.15541822388,53509.769119891644,53509.769119891644,4770.3968734363925,4770.3968734363925,4770.3968734363925,-48.75816722811112,-48.75816722811112,-48.75816722811112,4819.155040664504,4819.155040664504,4819.155040664504,0.0,0.0,0.0,58280.16599332804
2023-06-28,53546.686338518724,57434.574805797514,59426.85461310858,53546.686338518724,53546.686338518724,4900.642533492567,4900.642533492567,4900.642533492567,-18.203478270319266,-18.203478270319266,-18.203478270319266,4918.846011762886,4918.846011762886,4918.846011762886,0.0,0.0,0.0,58447.32887201129
2023-06-29,53583.603557145805,57603.46146339486,59658.56790333516,53583.603557145805,53583.603557145805,5027.084895570456,5027.084895570456,5027.084895570456,4.010633199936851,4.010633199936851,4.010633199936851,5023.074262370519,5023.074262370519,5023.074262370519,0.0,0.0,0.0,58610.68845271626
2023-06-30,53620.52077577289,57869.87792261037,59851.481180372786,53620.52077577289,53620.52077577289,5214.660986392528,5214.660986392528,5214.660986392528,85.2719002676975,85.2719002676975,85.2719002676975,5129.389086124831,5129.389086124831,5129.389086124831,0.0,0.0,0.0,58835.18176216542
2023-07-01,53657.437994399974,57874.80582152439,59845.10073069491,53657.437994399974,53657.437994399974,5226.393796833467,5226.393796833467,5226.393796833467,-8.86959529101455,-8.86959529101455,-8.86959529101455,5235.2633921244815,5235.2633921244815,5235.2633921244815,0.0,0.0,0.0,58883.83179123344
2023-07-02,53694.355213027055,57996.612366700094,59986.53368796877,53694.355213027055,53694.355213027055,5313.971686973827,5313.971686973827,5313.971686973827,-24.182602120518215,-24.182602120518215,-24.182602120518215,5338.154289094345,5338.154289094345,5338.154289094345,0.0,0.0,0.0,59008.32690000088
2023-07-03,53731.27243165415,58157.95875985404,60166.32880978088,53731.27243165415,53731.27243165415,5446.295269252754,5446.295269252754,5446.295269252754,10.731309442317635,10.731309442317635,10.731309442317635,5435.563959810435,5435.563959810435,5435.563959810435,0.0,0.0,0.0,59177.567700906904
2023-07-04,53768.18965028124,58176.09046383468,60292.1558750227,53768.18965028124,53768.18965028124,5476.341063665161,5476.341063665161,5476.341063665161,-48.75816722805372,-48.75816722805372,-48.75816722805372,5525.099230893215,5525.099230893215,5525.099230893215,0.0,0.0,0.0,59244.5307139464
2023-07-05,53805.10686890832,58414.79041678097,60394.10373149918,53805.10686890832,53805.10686890832,5586.324804415448,5586.324804415448,5586.324804415448,-18.203478270284126,-18.203478270284126,-18.203478270284126,5604.528282685733,5604.528282685733,5604.528282685733,0.0,0.0,0.0,59391.431673323765
2023-07-06,53842.0240875354,58525.72491147738,60610.94478255805,53842.0240875354,53842.0240875354,5675.843659544956,5675.843659544956,5675.843659544956,4.010633200008068,4.010633200008068,4.010633200008068,5671.833026344948,5671.833026344948,5671.833026344948,0.0,0.0,0.0,59517.86774708035
2023-07-07,53878.94130616249,58695.79574638443,60695.661055256736,53878.94130616249,53878.94130616249,5810.527698343035,5810.527698343035,5810.527698343035,85.27190026776971,85.27190026776971,85.27190026776971,5725.2557980752645,5725.2557980752645,5725.2557980752645,0.0,0.0,0.0,59689.469004505525
2023-07-08,53915.85852478957,58685.54132257437,60643.64712456858,53915.85852478957,53915.85852478957,5754.469584830343,5754.469584830343,5754.469584830343,-8.869595290751121,-8.869595290751121,-8.869595290751121,5763.339180121095,5763.339180121095,5763.339180121095,0.0,0.0,0.0,59670.32810961991
2023-07-09,53952.77574341666,58692.120848108294,60824.80462866252,53952.77574341666,53952.77574341666,5760.775348003152,5760.775348003152,5760.775348003152,-24.18260212035895,-24.18260212035895,-24.18260212035895,5784.957950123512,5784.957950123512,5784.957950123512,0.0,0.0,0.0,59713.55109141982
2023-07-10,53989.692962043744,58720.63025534568,60808.93884377408,53989.692962043744,53989.692962043744,5800.073688699108,5800.073688699108,5800.073688699108,10.731309442189493,10.731309442189493,10.731309442189493,5789.342379256919,5789.342379256919,5789.342379256919,0.0,0.0,0.0,59789.76665074285
2023-07-11,54026.610180670825,58770.20791191078,60793.49814923335,54026.610180670825,54026.610180670825,5727.33417173786,5727.33417173786,5727.33417173786,-48.75816722823408,-48.75816722823408,-48.75816722823408,5776.092338966096,5776.092338966096,5776.092338966096,0.0,0.0,0.0,59753.94435240868
2023-07-12,54063.52739929791,58785.5147841642,60772.11166930414,54063.52739929791,54063.52739929791,5726.978451040929,5726.978451040929,5726.978451040929,-18.203478270249004,-18.203478270249004,-18.203478270249004,5745.181929311178,5745.181929311178,5745.181929311178,0.0,0.0,0.0,59790.50585033884
2023-07-13,54100.44461792499,58778.46393399095,60870.45412572171,54100.44461792499,54100.44461792499,5700.965234914904,5700.965234914904,5700.965234914904,4.010633199740038,4.010633199740038,4.010633199740038,5696.954601715163,5696.954601715163,5696.954601715163,0.0,0.0,0.0,59801.4098528399
2023-07-14,54137.361836552074,58851.29900555122,60886.885861247116,54137.361836552074,54137.361836552074,5717.3809082251855,5717.3809082251855,5717.3809082251855,85.27190026772325,85.27190026772325,85.27190026772325,5632.109007957462,5632.109007957462,5632.109007957462,0.0,0.0,0.0,59854.74274477726
2023-07-15,54174.27905517917,58723.735222276744,60757.526382358454,54174.27905517917,54174.27905517917,5542.806462935183,5542.806462935183,5542.806462935183,-8.869595290933416,-8.869595290933416,-8.869595290933416,5551.676058226116,5551.676058226116,5551.676058226116,0.0,0.0,0.0,59717.085518114356
2023-07-16,54211.19627380625,58609.82753686943,60751.23519599692,54211.19627380625,54211.19627380625,5432.805304788593,5432.805304788593,5432.805304788593,-24.182602120390182,-24.182602120390182,-24.182602120390182,5456.987906908983,5456.987906908983,5456.987906908983,0.0,0.0,0.0,59644.00157859484
2023-07-17,54248.11349243334,58613.84622639109,60607.82565530499,54248.11349243334,54248.11349243334,5360.371108378254,5360.371108378254,5360.371108378254,10.731309442233046,10.731309442233046,10.731309442233046,5349.63979893602,5349.63979893602,5349.63979893602,0.0,0.0,0.0,59608.48460081159
2023-07-18,54285.03071106042,58410.70691384653,60441.473537008285,54285.03071106042,54285.03071106042,5182.687728706566,5182.687728706566,5182.687728706566,-48.75816722817669,-48.75816722817669,-48.75816722817669,5231.445895934743,5231.445895934743,5231.445895934743,0.0,0.0,0.0,59467.718439766984
2023-07-19,54321.94792968751,58343.35543190332,60401.449052399585,54321.94792968751,54321.94792968751,5086.186876802601,5086.186876802601,5086.186876802601,-18.20347827035403,-18.20347827035403,-18.20347827035403,5104.390355072955,5104.390355072955,5104.390355072955,0.0,0.0,0.0,59408.13480649011
2023-07-20,54358.8651495736,58216.166348955856,60403.00112552255,54358.8651495736,54358.8651495736,4974.585683249713,4974.585683249713,4974.585683249713,4.010633199811255,4.010633199811255,4.010633199811255,4970.575050049902,4970.575050049902,4970.575050049902,0.0,0.0,0.0,59333.45083282331
2023-07-21,54395.7823694597,58294.139950668185,60298.040975351796,54395.7823694597,54395.7823694597,4917.437300435258,4917.437300435258,4917.437300435258,85.27190026779547,85.27190026779547,85.27190026779547,4832.165400167463,4832.165400167463,4832.165400167463,0.0,0.0,0.0,59313.21966989496
2023-07-22,54432.69958934579,58073.40328741709,60145.73736761978,54432.69958934579,54432.69958934579,4682.466212495503,4682.466212495503,4682.466212495503,-8.869595290772565,-8.869595290772565,-8.869595290772565,4691.335807786276,4691.335807786276,4691.335807786276,0.0,0.0,0.0,59115.1658018413
2023-07-23,54469.61680923189,57886.31922671755,60019.67141331185,54469.61680923189,54469.61680923189,4526.033593949832,4526.033593949832,4526.033593949832,-24.182602120869223,-24.182602120869223,-24.182602120869223,4550.216196070701,4550.216196070701,4550.216196070701,0.0,0.0,0.0,58995.650403181724
2023-07-24,54506.53402911798,57942.09923876371,59998.44881768691,54506.53402911798,54506.53402911798,4421.572397664852,4421.572397664852,4421.572397664852,10.731309442251987,10.731309442251987,10.731309442251987,4410.8410882226,4410.8410882226,4410.8410882226,0.0,0.0,0.0,58928.10642678283
2023-07-25,54543.45124900409,57775.714163558325,59855.329196401384,54543.45124900409,54543.45124900409,4226.344410946444,4226.344410946444,4226.344410946444,-48.758167228238165,-48.758167228238165,-48.758167228238165,4275.102578174682,4275.102578174682,4275.102578174682,0.0,0.0,0.0,58769.795659950534
2023-07-26,54580.36846889018,57763.682177343326,59792.21270533791,54580.36846889018,54580.36846889018,4126.50493552422,4126.50493552422,4126.50493552422,-18.203478270361423,-18.203478270361423,-18.203478270361423,4144.708413794581,4144.708413794581,4144.708413794581,0.0,0.0,0.0,58706.8734044144
2023-07-27,54617.285688776275,57607.03166119741,59660.089501088594,54617.285688776275,54617.285688776275,4025.156884292008,4025.156884292008,4025.156884292008,4.010633199840217,4.010633199840217,4.010633199840217,4021.1462510921674,4021.1462510921674,4021.1462510921674,0.0,0.0,0.0,58642.442573068285
2023-07-28,54654.20290866237,57661.18747165001,59660.902293890686,54654.20290866237,54654.20290866237,3990.926846855281,3990.926846855281,3990.926846855281,85.271900267749,85.271900267749,85.271900267749,3905.6549465875323,3905.6549465875323,3905.6549465875323,0.0,0.0,0.0,58645.12975551766
2023-07-29,54691.12012854847,57573.29759053235,59570.701377885875,54691.12012854847,54691.12012854847,3790.333945392484,3790.333945392484,3790.333945392484,-8.869595290954855,-8.869595290954855,-8.869595290954855,3799.203540683439,3799.203540683439,3799.203540683439,0.0,0.0,0.0,58481.45407394096
